Date	Time	RF_mm	AirT_6m	RH_6m	Pa_kPa	WS_6m	S_in
2010-07-25	16:00:00	0	26.49	24.70	91.99	3.69	0.87
2010-07-25	17:00:00	0	27.46	20.86	91.90	3.70	0.75
2010-07-25	18:00:00	0	27.70	18.38	91.88	3.45	0.59
2010-07-25	19:00:00	0	27.40	19.05	91.80	3.48	0.40
2010-07-25	20:00:00	0	26.83	20.20	91.83	2.95	0.19
2010-07-25	21:00:00	0	24.86	24.44	91.82	1.91	0.03
2010-07-25	22:00:00	0	21.44	29.34	91.80	1.30	0.00
2010-07-25	23:00:00	0	19.94	31.90	91.80	2.12	0.00
2010-07-26	0:00:00	0	18.74	38.20	91.84	1.73	0.00
2010-07-26	1:00:00	0	17.59	44.44	91.88	1.22	0.00
2010-07-26	2:00:00	0	15.38	52.79	91.96	0.61	0.00
2010-07-26	3:00:00	0	12.42	63.74	91.94	0.19	0.00
2010-07-26	4:00:00	0	9.99	72.76	91.98	0.25	0.00
2010-07-26	5:00:00	0	8.65	77.36	91.95	0.29	0.00
2010-07-26	6:00:00	0	8.07	83.92	91.91	0.48	0.00
2010-07-26	7:00:00	0	9.61	81.82	91.93	1.20	0.02
2010-07-26	8:00:00	0	11.60	72.45	91.94	1.52	0.16
2010-07-26	9:00:00	0	14.12	62.41	91.93	2.07	0.36
2010-07-26	10:00:00	0	16.93	52.63	91.97	1.97	0.55
2010-07-26	11:00:00	0	19.58	43.52	92.00	2.21	0.71
2010-07-26	12:00:00	0	22.25	34.15	91.89	2.32	0.84
2010-07-26	13:00:00	0	24.50	24.21	91.95	2.12	0.93
2010-07-26	14:00:00	0	26.40	20.60	91.91	2.30	0.97
2010-07-26	15:00:00	0	27.40	19.21	91.91	2.08	0.94
2010-07-26	16:00:00	0	28.35	17.41	91.86	2.03	0.86
2010-07-26	17:00:00	0	28.95	16.31	91.78	2.16	0.73
2010-07-26	18:00:00	0	29.31	14.96	91.75	1.90	0.57
2010-07-26	19:00:00	0	29.26	14.64	91.67	1.84	0.39
2010-07-26	20:00:00	0	28.85	15.53	91.66	1.69	0.19
2010-07-26	21:00:00	0	26.58	18.84	91.66	0.93	0.02
2010-07-26	22:00:00	0	20.56	29.95	91.71	0.05	-0.01
2010-07-26	23:00:00	0	15.98	40.55	91.73	0.11	0.00
2010-07-27	0:00:00	0	13.68	46.64	91.81	0.17	0.00
2010-07-27	1:00:00	0	11.88	51.30	91.85	0.21	0.00
2010-07-27	2:00:00	0	11.25	50.07	91.84	0.19	0.00
2010-07-27	3:00:00	0	11.39	47.10	91.89	0.10	0.00
2010-07-27	4:00:00	0	9.92	53.56	91.87	0.10	0.00
2010-07-27	5:00:00	0	8.34	63.08	91.85	0.06	0.00
2010-07-27	6:00:00	0	7.29	66.51	91.87	0.00	0.00
2010-07-27	7:00:00	0	7.53	68.92	91.86	0.00	0.02
2010-07-27	8:00:00	0	11.74	67.89	91.87	0.18	0.16
2010-07-27	9:00:00	0	16.32	59.29	91.89	1.01	0.34
2010-07-27	10:00:00	0	18.85	55.45	91.93	1.92	0.52
2010-07-27	11:00:00	0	22.12	44.19	91.88	1.42	0.69
2010-07-27	12:00:00	0	25.78	31.64	91.88	1.85	0.82
2010-07-27	13:00:00	0	27.90	24.38	91.88	1.97	0.88
2010-07-27	14:00:00	0	29.21	19.87	91.87	2.35	0.92
2010-07-27	15:00:00	0	30.03	16.90	91.85	2.44	0.89
2010-07-27	16:00:00	0	30.29	14.67	91.83	3.61	0.82
2010-07-27	17:00:00	0	30.66	14.19	91.78	3.51	0.72
2010-07-27	18:00:00	0	31.09	13.42	91.76	2.25	0.56
2010-07-27	19:00:00	0	31.09	12.12	91.72	3.21	0.38
2010-07-27	20:00:00	0	30.40	12.90	91.72	2.37	0.18
2010-07-27	21:00:00	0	27.35	18.31	91.73	0.82	0.02
2010-07-27	22:00:00	0	20.93	28.06	91.67	0.23	0.00
2010-07-27	23:00:00	0	17.01	37.79	91.78	0.51	0.00
2010-07-28	0:00:00	0	15.23	42.14	91.85	0.20	0.00
2010-07-28	1:00:00	0	13.61	49.10	91.89	0.20	0.00
2010-07-28	2:00:00	0	13.57	47.21	91.92	0.23	0.00
2010-07-28	3:00:00	0	12.45	55.86	91.93	0.26	0.00
2010-07-28	4:00:00	0	11.04	65.79	91.89	0.16	0.00
2010-07-28	5:00:00	0	11.88	75.78	91.92	0.42	0.00
2010-07-28	6:00:00	0	13.50	85.86	91.94	0.87	0.00
2010-07-28	7:00:00	0	12.59	88.32	91.99	0.73	0.02
2010-07-28	8:00:00	0	13.50	83.87	92.03	1.76	0.15
2010-07-28	9:00:00	0	15.53	73.78	92.00	2.32	0.35
2010-07-28	10:00:00	0	17.63	62.67	92.03	2.76	0.54
2010-07-28	11:00:00	0	20.19	50.12	92.07	2.54	0.71
2010-07-28	12:00:00	0	22.59	37.73	92.10	2.81	0.84
2010-07-28	13:00:00	0	24.73	28.72	92.02	3.08	0.93
2010-07-28	14:00:00	0	25.93	25.55	92.02	3.17	0.97
2010-07-28	15:00:00	0	26.97	22.41	91.99	2.74	0.94
2010-07-28	16:00:00	0	27.51	19.66	91.96	3.37	0.86
2010-07-28	17:00:00	0	27.90	17.67	91.93	3.03	0.73
2010-07-28	18:00:00	0	28.05	16.81	91.87	2.65	0.58
2010-07-28	19:00:00	0	27.60	19.64	91.82	2.57	0.38
2010-07-28	20:00:00	0	26.69	22.94	91.74	2.50	0.18
2010-07-28	21:00:00	0	24.63	27.70	91.75	1.63	0.02
2010-07-28	22:00:00	0	21.99	34.51	91.77	1.27	0.00
2010-07-28	23:00:00	0	20.93	38.40	91.81	2.23	0.00
2010-07-29	0:00:00	0	19.82	48.90	91.83	3.25	0.00
2010-07-29	1:00:00	0	18.07	56.58	91.84	3.19	0.00
2010-07-29	2:00:00	0	16.63	60.57	91.80	2.58	0.00
2010-07-29	3:00:00	0	15.30	65.74	91.82	1.71	0.00
2010-07-29	4:00:00	0	14.30	67.48	91.77	1.89	0.00
2010-07-29	5:00:00	0	13.39	70.40	91.76	1.24	0.00
2010-07-29	6:00:00	0	12.13	74.85	91.77	0.73	0.00
2010-07-29	7:00:00	0	11.17	78.54	91.78	0.51	0.02
2010-07-29	8:00:00	0	12.81	73.73	91.81	1.53	0.15
2010-07-29	9:00:00	0	15.30	63.54	91.85	2.85	0.35
2010-07-29	10:00:00	0	18.22	51.00	91.84	3.15	0.54
2010-07-29	11:00:00	0	20.48	39.17	91.83	3.94	0.70
2010-07-29	12:00:00	0	21.86	32.51	91.82	3.70	0.84
2010-07-29	13:00:00	0	23.21	30.98	91.85	2.75	0.92
2010-07-29	14:00:00	0	24.50	30.52	91.77	2.13	0.96
2010-07-29	15:00:00	0	25.78	29.13	91.76	1.92	0.92
2010-07-29	16:00:00	0	26.54	27.55	91.73	2.19	0.85
2010-07-29	17:00:00	0	27.40	25.17	91.70	1.58	0.72
2010-07-29	18:00:00	0	27.90	23.44	91.67	1.69	0.56
2010-07-29	19:00:00	0	27.90	24.19	91.62	1.39	0.37
2010-07-29	20:00:00	0	27.65	25.11	91.58	1.45	0.18
2010-07-29	21:00:00	0	25.69	27.90	91.56	0.99	0.02
2010-07-29	22:00:00	0	22.07	35.28	91.62	0.47	0.00
2010-07-29	23:00:00	0	17.55	47.82	91.59	0.08	0.00
2010-07-30	0:00:00	0	14.97	54.58	91.64	0.09	0.00
2010-07-30	1:00:00	0	13.35	59.70	91.68	0.01	0.00
2010-07-30	2:00:00	0	11.70	64.82	91.74	0.00	0.00
2010-07-30	3:00:00	0	10.54	68.66	91.77	0.03	0.00
2010-07-30	4:00:00	0	12.13	58.73	91.75	0.21	0.00
2010-07-30	5:00:00	0	11.49	59.44	91.72	0.19	0.00
2010-07-30	6:00:00	0	9.67	65.69	91.70	0.08	0.00
2010-07-30	7:00:00	0	8.30	71.37	91.73	0.14	0.02
2010-07-30	8:00:00	0	12.13	61.59	91.72	0.15	0.15
2010-07-30	9:00:00	0	17.75	50.23	91.70	1.21	0.33
2010-07-30	10:00:00	0	21.99	32.51	91.75	1.71	0.53
2010-07-30	11:00:00	0	25.14	24.35	91.75	2.21	0.69
2010-07-30	12:00:00	0	27.51	24.05	91.71	2.13	0.81
2010-07-30	13:00:00	0	29.11	22.39	91.74	1.99	0.90
2010-07-30	14:00:00	0	30.51	19.95	91.68	2.22	0.94
2010-07-30	15:00:00	0	31.25	18.73	91.65	2.72	0.89
2010-07-30	16:00:00	0	31.80	18.07	91.58	2.86	0.82
2010-07-30	17:00:00	0	31.80	17.43	91.55	2.67	0.70
2010-07-30	18:00:00	0	31.37	16.88	91.55	2.55	0.54
2010-07-30	19:00:00	0	30.40	18.77	91.50	2.72	0.35
2010-07-30	20:00:00	0	29.36	18.59	91.49	1.65	0.15
2010-07-30	21:00:00	0	26.35	22.04	91.45	0.82	0.01
2010-07-30	22:00:00	0	23.69	21.39	91.51	1.73	0.00
2010-07-30	23:00:00	0	21.65	35.12	91.54	0.94	0.00
2010-07-31	0:00:00	0	19.18	46.85	91.56	0.63	0.00
2010-07-31	1:00:00	0	17.67	55.86	91.54	0.79	0.00
2010-07-31	2:00:00	0	16.51	61.70	91.52	0.49	0.00
2010-07-31	3:00:00	0	14.78	68.40	91.57	0.54	0.00
2010-07-31	4:00:00	0	13.68	71.58	91.52	0.60	0.00
2010-07-31	5:00:00	0	13.32	70.60	91.49	0.67	0.00
2010-07-31	6:00:00	0	11.81	76.70	91.50	0.19	0.00
2010-07-31	7:00:00	0	9.64	83.10	91.45	0.32	0.01
2010-07-31	8:00:00	0	11.42	78.28	91.50	0.40	0.13
2010-07-31	9:00:00	0	17.05	61.70	91.55	0.28	0.32
2010-07-31	10:00:00	0	21.57	50.12	91.57	0.97	0.51
2010-07-31	11:00:00	0	24.09	27.29	91.57	2.46	0.69
2010-07-31	12:00:00	0	25.69	23.77	91.55	2.84	0.82
2010-07-31	13:00:00	0	27.21	20.03	91.54	3.36	0.92
2010-07-31	14:00:00	0	28.25	18.60	91.55	3.17	0.94
2010-07-31	15:00:00	0	28.90	16.26	91.45	3.22	0.85
2010-07-31	16:00:00	0	28.95	19.66	91.38	3.90	0.81
2010-07-31	17:00:00	0	28.40	21.93	91.40	4.98	0.65
2010-07-31	18:00:00	0	27.90	23.25	91.38	4.71	0.47
2010-07-31	19:00:00	0	27.40	30.00	91.35	4.42	0.32
2010-07-31	20:00:00	0	26.35	35.64	91.34	3.85	0.13
2010-07-31	21:00:00	0	24.58	43.62	91.36	2.86	0.01
2010-07-31	22:00:00	0	22.37	52.07	91.36	2.84	0.00
2010-07-31	23:00:00	0	20.77	57.60	91.40	2.68	0.00
2010-08-01	0:00:00	0	18.89	63.44	91.47	1.44	0.00
2010-08-01	1:00:00	0	17.09	68.76	91.52	1.27	0.00
2010-08-01	2:00:00	0	14.97	76.29	91.54	1.54	0.00
2010-08-01	3:00:00	0	13.46	81.87	91.51	0.97	0.00
2010-08-01	4:00:00	0	12.42	85.76	91.53	1.09	0.00
2010-08-01	5:00:00	0	11.53	88.93	91.48	0.61	0.00
2010-08-01	6:00:00	0	10.65	92.11	91.47	0.42	0.00
2010-08-01	7:00:00	0	10.51	92.52	91.49	0.53	0.01
2010-08-01	8:00:00	0	11.81	87.60	91.53	1.78	0.14
2010-08-01	9:00:00	0	13.50	80.38	91.55	2.56	0.34
2010-08-01	10:00:00	0	15.53	72.50	91.59	2.56	0.53
2010-08-01	11:00:00	0	17.24	66.41	91.62	3.08	0.70
2010-08-01	12:00:00	0	19.34	59.34	91.58	3.08	0.84
2010-08-01	13:00:00	0	20.68	52.48	91.58	2.97	0.93
2010-08-01	14:00:00	0	21.99	44.08	91.53	3.25	0.96
2010-08-01	15:00:00	0	23.38	36.97	91.54	3.20	0.94
2010-08-01	16:00:00	0	24.22	33.38	91.49	3.13	0.86
2010-08-01	17:00:00	0	24.82	30.21	91.41	2.95	0.72
2010-08-01	18:00:00	0	25.14	28.11	91.42	3.38	0.56
2010-08-01	19:00:00	0	24.86	29.18	91.41	2.82	0.37
2010-08-01	20:00:00	0	24.00	31.85	91.38	2.61	0.17
2010-08-01	21:00:00	0	22.29	35.64	91.41	1.52	0.02
2010-08-01	22:00:00	0	19.70	42.55	91.38	1.26	0.00
2010-08-01	23:00:00	0	18.61	53.56	91.46	2.97	0.00
2010-08-02	0:00:00	0	16.51	62.16	91.52	2.62	0.00
2010-08-02	1:00:00	0	14.74	67.23	91.57	2.83	0.00
2010-08-02	2:00:00	0	13.14	70.76	91.59	2.50	0.00
2010-08-02	3:00:00	0	11.57	76.29	91.59	1.29	0.00
2010-08-02	4:00:00	0	10.58	81.46	91.64	1.09	0.00
2010-08-02	5:00:00	0	9.61	82.43	91.62	0.95	0.00
2010-08-02	6:00:00	0	9.06	81.77	91.63	1.35	0.00
2010-08-02	7:00:00	0	8.82	80.79	91.60	0.90	0.01
2010-08-02	8:00:00	0	10.54	73.73	91.67	2.65	0.15
2010-08-02	9:00:00	0	12.78	63.49	91.70	4.06	0.35
2010-08-02	10:00:00	0	14.48	55.76	91.76	4.79	0.55
2010-08-02	11:00:00	0	16.25	48.74	91.77	3.88	0.71
2010-08-02	12:00:00	0	17.71	43.78	91.75	3.63	0.84
2010-08-02	13:00:00	0	19.18	39.58	91.74	3.61	0.94
2010-08-02	14:00:00	0	21.11	33.38	91.74	2.82	0.97
2010-08-02	15:00:00	0	22.72	28.93	91.71	2.56	0.94
2010-08-02	16:00:00	0	24.00	24.55	91.74	2.55	0.86
2010-08-02	17:00:00	0	24.95	22.64	91.70	2.45	0.73
2010-08-02	18:00:00	0	25.14	22.94	91.66	3.18	0.57
2010-08-02	19:00:00	0	25.04	22.69	91.64	2.69	0.38
2010-08-02	20:00:00	0	24.50	23.30	91.67	2.21	0.17
2010-08-02	21:00:00	0	22.47	26.02	91.66	1.14	0.02
2010-08-02	22:00:00	0	18.34	35.07	91.68	0.12	0.00
2010-08-02	23:00:00	0	14.34	45.93	91.71	0.00	0.00
2010-08-03	0:00:00	0	11.81	53.66	91.82	0.07	0.00
2010-08-03	1:00:00	0	10.86	58.37	91.87	0.22	0.00
2010-08-03	2:00:00	0	9.99	63.39	91.98	0.03	0.00
2010-08-03	3:00:00	0	9.74	69.53	92.02	0.05	0.00
2010-08-03	4:00:00	0	9.57	73.27	92.04	0.20	0.00
2010-08-03	5:00:00	0	9.61	74.44	92.02	0.28	0.00
2010-08-03	6:00:00	0	9.99	74.29	92.06	0.93	0.00
2010-08-03	7:00:00	0	10.26	71.42	92.03	0.83	0.01
2010-08-03	8:00:00	0	12.34	66.00	92.03	1.57	0.14
2010-08-03	9:00:00	0	14.93	60.47	92.09	3.04	0.34
2010-08-03	10:00:00	0	17.24	54.58	92.11	2.91	0.53
2010-08-03	11:00:00	0	19.21	49.31	92.15	2.63	0.69
2010-08-03	12:00:00	0	20.81	44.34	92.10	2.29	0.82
2010-08-03	13:00:00	0	22.29	39.88	92.10	2.39	0.92
2010-08-03	14:00:00	0	23.47	35.17	92.07	2.31	0.95
2010-08-03	15:00:00	0	24.41	31.85	92.01	2.67	0.87
2010-08-03	16:00:00	0	25.27	28.83	91.96	2.61	0.86
2010-08-03	17:00:00	0	25.78	26.93	91.90	2.81	0.64
2010-08-03	18:00:00	0	26.30	25.23	91.83	2.54	0.53
2010-08-03	19:00:00	0	26.11	24.83	91.81	2.42	0.28
2010-08-03	20:00:00	0	25.93	25.57	91.76	2.21	0.13
2010-08-03	21:00:00	0	23.78	20.85	91.77	2.79	0.01
2010-08-03	22:00:00	0	21.61	23.01	91.79	3.11	0.00
2010-08-03	23:00:00	0	19.82	28.57	91.77	2.54	0.00
2010-08-04	0:00:00	0	18.22	33.43	91.83	1.82	0.00
2010-08-04	1:00:00	0	16.97	53.35	91.85	1.76	0.00
2010-08-04	2:00:00	0	15.04	67.02	91.84	1.44	0.00
2010-08-04	3:00:00	0	13.21	73.88	91.87	0.71	0.00
2010-08-04	4:00:00	0	12.06	77.11	91.85	0.86	0.00
2010-08-04	5:00:00	0	11.39	79.51	91.82	2.47	0.00
2010-08-04	6:00:00	0	10.06	80.54	91.82	1.49	0.00
2010-08-04	7:00:00	0	8.78	84.07	91.89	0.82	0.01
2010-08-04	8:00:00	0	10.58	78.75	91.89	2.48	0.15
2010-08-04	9:00:00	0	13.21	69.12	91.83	4.03	0.33
2010-08-04	10:00:00	0	15.11	60.42	91.90	3.68	0.53
2010-08-04	11:00:00	0	16.66	54.48	91.88	3.53	0.70
2010-08-04	12:00:00	0	18.18	45.16	91.88	3.42	0.85
2010-08-04	13:00:00	0	19.78	37.43	91.89	3.13	0.93
2010-08-04	14:00:00	0	21.19	31.95	91.78	2.78	0.97
2010-08-04	15:00:00	0	22.42	28.77	91.80	2.47	0.94
2010-08-04	16:00:00	0	23.47	26.11	91.73	2.39	0.85
2010-08-04	17:00:00	0	24.00	24.70	91.70	3.37	0.73
2010-08-04	18:00:00	0	24.36	23.92	91.63	2.84	0.57
2010-08-04	19:00:00	0	24.00	24.58	91.53	3.10	0.37
2010-08-04	20:00:00	0	23.21	26.37	91.52	3.01	0.17
2010-08-04	21:00:00	0	21.19	32.51	91.47	2.34	0.02
2010-08-04	22:00:00	0	18.78	35.69	91.46	1.63	0.00
2010-08-04	23:00:00	0	17.24	35.48	91.50	1.74	0.00
2010-08-05	0:00:00	0	16.21	40.50	91.54	2.21	0.00
2010-08-05	1:00:00	0	14.71	47.82	91.56	1.97	0.00
2010-08-05	2:00:00	0	13.39	52.43	91.62	2.26	0.00
2010-08-05	3:00:00	0	11.63	57.34	91.60	1.25	0.00
2010-08-05	4:00:00	0	10.09	60.88	91.61	0.72	0.00
2010-08-05	5:00:00	0	8.65	66.76	91.63	0.81	0.00
2010-08-05	6:00:00	0	7.32	71.48	91.67	0.74	0.00
2010-08-05	7:00:00	0	6.51	73.11	91.66	0.95	0.01
2010-08-05	8:00:00	0	8.17	68.45	91.70	1.96	0.14
2010-08-05	9:00:00	0	10.51	60.67	91.73	2.35	0.34
2010-08-05	10:00:00	0	13.24	47.26	91.75	2.89	0.54
2010-08-05	11:00:00	0	15.68	36.56	91.74	3.16	0.71
2010-08-05	12:00:00	0	18.07	28.57	91.72	3.26	0.84
2010-08-05	13:00:00	0	20.36	22.70	91.75	3.18	0.93
2010-08-05	14:00:00	0	22.47	19.07	91.69	2.96	0.96
2010-08-05	15:00:00	0	24.18	17.41	91.63	2.71	0.93
2010-08-05	16:00:00	0	25.09	16.35	91.63	2.27	0.85
2010-08-05	17:00:00	0	26.11	14.73	91.58	2.98	0.72
2010-08-05	18:00:00	0	26.35	13.83	91.53	2.67	0.56
2010-08-05	19:00:00	0	26.20	13.63	91.54	2.78	0.37
2010-08-05	20:00:00	0	25.78	13.43	91.50	1.95	0.16
2010-08-05	21:00:00	0	23.11	17.65	91.45	0.78	0.01
2010-08-05	22:00:00	0	16.97	28.93	91.47	0.00	0.00
2010-08-05	23:00:00	0	12.99	36.40	91.55	0.10	0.00
2010-08-06	0:00:00	0	10.75	42.75	91.57	0.19	0.00
2010-08-06	1:00:00	0	9.09	47.77	91.58	0.17	0.00
2010-08-06	2:00:00	0	7.66	52.74	91.63	0.14	0.00
2010-08-06	3:00:00	0	6.28	56.27	91.67	0.09	0.00
2010-08-06	4:00:00	0	5.41	58.32	91.66	0.10	0.00
2010-08-06	5:00:00	0	4.35	62.57	91.69	0.09	0.00
2010-08-06	6:00:00	0	3.89	67.07	91.70	0.17	0.00
2010-08-06	7:00:00	0	3.89	69.68	91.71	0.18	0.01
2010-08-06	8:00:00	0	7.96	64.67	91.73	0.21	0.14
2010-08-06	9:00:00	0	14.53	55.30	91.75	1.50	0.33
2010-08-06	10:00:00	0	17.79	44.19	91.78	1.73	0.52
2010-08-06	11:00:00	0	21.02	33.43	91.77	1.77	0.68
2010-08-06	12:00:00	0	23.65	25.71	91.76	2.20	0.81
2010-08-06	13:00:00	0	25.97	19.71	91.79	2.27	0.89
2010-08-06	14:00:00	0	27.85	18.08	91.75	1.71	0.92
2010-08-06	15:00:00	0	29.16	18.04	91.72	2.36	0.89
2010-08-06	16:00:00	0	29.77	16.79	91.65	3.13	0.81
2010-08-06	17:00:00	0	30.14	17.94	91.60	2.89	0.59
2010-08-06	18:00:00	0	29.87	17.79	91.62	3.88	0.46
2010-08-06	19:00:00	0	29.67	17.39	91.55	3.51	0.31
2010-08-06	20:00:00	0	28.44	18.74	91.55	3.48	0.13
2010-08-06	21:00:00	0	25.51	22.91	91.53	0.76	0.01
2010-08-06	22:00:00	0	20.07	32.46	91.56	0.20	0.00
2010-08-06	23:00:00	0	16.82	40.24	91.59	0.16	0.00
2010-08-07	0:00:00	0	14.53	46.90	91.66	0.24	0.00
2010-08-07	1:00:00	0	12.71	52.43	91.67	0.09	0.00
2010-08-07	2:00:00	0	11.35	56.37	91.70	0.08	0.00
2010-08-07	3:00:00	0	10.33	60.21	91.69	0.28	0.00
2010-08-07	4:00:00	0	9.82	61.08	91.73	0.19	0.00
2010-08-07	5:00:00	0	9.67	61.59	91.68	0.36	0.00
2010-08-07	6:00:00	0	9.61	62.62	91.71	0.27	0.00
2010-08-07	7:00:00	0	9.78	66.66	91.75	0.32	0.01
2010-08-07	8:00:00	0	12.17	74.91	91.76	1.03	0.06
2010-08-07	9:00:00	0	14.45	72.40	91.78	1.52	0.13
2010-08-07	10:00:00	0	16.32	64.97	91.86	0.88	0.22
2010-08-07	11:00:00	0	19.10	52.22	91.81	1.40	0.44
2010-08-07	12:00:00	0	23.07	40.60	91.85	0.99	0.74
2010-08-07	13:00:00	0	26.64	32.31	91.85	1.12	0.82
2010-08-07	14:00:00	0	29.16	24.60	91.82	2.85	0.80
2010-08-07	15:00:00	0	29.36	22.98	91.85	3.25	0.62
2010-08-07	16:00:00	0	29.82	21.47	91.76	3.51	0.66
2010-08-07	17:00:00	0	30.14	20.33	91.76	3.28	0.54
2010-08-07	18:00:00	0	29.11	21.03	91.73	4.07	0.24
2010-08-07	19:00:00	0	27.40	24.37	91.69	3.89	0.17
2010-08-07	20:00:00	0	25.88	29.13	91.70	3.19	0.06
2010-08-07	21:00:00	0	24.45	31.03	91.67	1.89	0.01
2010-08-07	22:00:00	0	22.03	36.81	91.71	0.61	0.00
2010-08-07	23:00:00	0	20.15	42.80	91.71	0.46	0.00
2010-08-08	0:00:00	0	19.42	45.16	91.78	0.96	0.00
2010-08-08	1:00:00	0	17.87	51.05	91.79	0.70	0.00
2010-08-08	2:00:00	0	16.02	57.65	91.82	0.07	0.00
2010-08-08	3:00:00	0	15.91	59.03	91.79	0.54	0.00
2010-08-08	4:00:00	0	15.98	59.14	91.80	0.70	0.00
2010-08-08	5:00:00	0	14.41	65.02	91.83	0.17	0.00
2010-08-08	6:00:00	0	14.60	63.28	91.83	0.44	0.00
2010-08-08	7:00:00	0	16.25	56.73	91.76	1.01	0.00
2010-08-08	8:00:00	0	16.70	56.68	91.82	0.28	0.04
2010-08-08	9:00:00	0	18.34	51.25	91.86	0.81	0.17
2010-08-08	10:00:00	0	20.93	40.65	91.89	1.28	0.36
2010-08-08	11:00:00	0	24.09	36.92	91.93	2.03	0.61
2010-08-08	12:00:00	0	25.69	32.20	91.93	2.85	0.67
2010-08-08	13:00:00	0	26.87	29.39	91.93	3.72	0.82
2010-08-08	14:00:00	0	27.70	27.75	91.88	3.66	0.77
2010-08-08	15:00:00	0	28.19	26.88	91.79	3.55	0.74
2010-08-08	16:00:00	0	28.85	25.76	91.72	3.61	0.75
2010-08-08	17:00:00	0	29.11	25.45	91.69	3.52	0.57
2010-08-08	18:00:00	0	28.64	26.83	91.67	3.45	0.35
2010-08-08	19:00:00	0	28.35	28.01	91.72	3.62	0.23
2010-08-08	20:00:00	0	27.65	29.44	91.70	3.17	0.09
2010-08-08	21:00:00	0	25.93	32.46	91.70	2.10	0.00
2010-08-08	22:00:00	0	24.05	36.71	91.76	1.11	0.00
2010-08-08	23:00:00	0	21.65	43.06	91.84	0.42	0.00
2010-08-09	0:00:00	0	19.94	47.67	91.85	0.39	0.00
2010-08-09	1:00:00	0	19.58	48.84	91.90	0.40	0.00
2010-08-09	2:00:00	0	17.32	54.63	91.91	0.24	0.00
2010-08-09	3:00:00	0	15.34	60.36	91.91	0.24	0.00
2010-08-09	4:00:00	0	14.23	65.18	91.88	0.18	0.00
2010-08-09	5:00:00	0	13.32	67.38	91.91	0.15	0.00
2010-08-09	6:00:00	0	13.06	68.81	91.91	0.18	0.00
2010-08-09	7:00:00	0	13.86	66.71	91.93	0.11	0.01
2010-08-09	8:00:00	0	15.19	64.82	91.94	0.17	0.08
2010-08-09	9:00:00	0	19.46	55.40	91.97	0.24	0.22
2010-08-09	10:00:00	0	23.91	38.71	91.94	1.24	0.42
2010-08-09	11:00:00	0	25.64	33.23	91.93	2.37	0.57
2010-08-09	12:00:00	0	26.87	30.26	91.99	2.44	0.72
2010-08-09	13:00:00	0	27.56	28.67	91.92	3.70	0.81
2010-08-09	14:00:00	0	28.44	26.32	91.91	4.38	0.86
2010-08-09	15:00:00	0	28.95	24.22	91.86	4.90	0.78
2010-08-09	16:00:00	0	29.72	21.59	91.85	5.95	0.80
2010-08-09	17:00:00	0	29.92	18.71	91.81	6.35	0.66
2010-08-09	18:00:00	0	29.41	19.39	91.77	6.65	0.44
2010-08-09	19:00:00	0	28.54	19.14	91.75	6.74	0.26
2010-08-09	20:00:00	0	27.46	21.27	91.75	4.97	0.12
2010-08-09	21:00:00	0	25.55	25.31	91.71	3.13	0.01
2010-08-09	22:00:00	0	23.65	29.34	91.74	2.95	0.00
2010-08-09	23:00:00	0	21.31	34.61	91.79	1.57	0.00
2010-08-10	0:00:00	0	19.46	34.36	91.85	1.57	0.00
2010-08-10	1:00:00	0	17.05	43.42	91.89	1.01	0.00
2010-08-10	2:00:00	0	15.94	44.80	91.92	0.66	0.00
2010-08-10	3:00:00	0	14.27	47.72	91.91	0.28	0.00
2010-08-10	4:00:00	0	11.99	53.30	91.91	0.25	0.00
2010-08-10	5:00:00	0	8.54	64.97	91.88	0.16	0.00
2010-08-10	6:00:00	0	7.18	69.32	91.82	0.30	0.00
2010-08-10	7:00:00	0	4.81	78.18	91.84	0.05	0.01
2010-08-10	8:00:00	0	7.22	70.66	91.89	0.18	0.14
2010-08-10	9:00:00	0	14.67	42.44	91.95	0.36	0.33
2010-08-10	10:00:00	0	19.42	25.16	91.94	1.03	0.53
2010-08-10	11:00:00	0	21.99	16.37	91.95	1.65	0.70
2010-08-10	12:00:00	0	23.69	12.93	91.93	2.89	0.84
2010-08-10	13:00:00	0	24.90	9.27	91.96	3.23	0.93
2010-08-10	14:00:00	0	25.97	7.52	91.94	2.93	0.96
2010-08-10	15:00:00	0	27.07	5.11	91.92	3.50	0.94
2010-08-10	16:00:00	0	27.51	5.74	91.90	3.44	0.86
2010-08-10	17:00:00	0	27.85	5.92	91.85	3.56	0.73
2010-08-10	18:00:00	0	27.79	5.09	91.81	4.04	0.55
2010-08-10	19:00:00	0	27.35	5.17	91.80	4.23	0.35
2010-08-10	20:00:00	0	26.44	8.01	91.81	2.85	0.13
2010-08-10	21:00:00	0	22.47	12.06	91.79	0.87	0.00
2010-08-10	22:00:00	0	19.18	17.56	91.80	1.28	0.00
2010-08-10	23:00:00	0	18.61	20.19	91.89	1.09	0.00
2010-08-11	0:00:00	0	16.13	27.03	91.98	0.61	0.00
2010-08-11	1:00:00	0	15.19	33.64	92.05	0.68	0.00
2010-08-11	2:00:00	0	12.71	44.13	92.06	0.29	0.00
2010-08-11	3:00:00	0	9.92	52.28	92.04	0.53	0.00
2010-08-11	4:00:00	0	8.61	59.49	92.06	0.51	0.00
2010-08-11	5:00:00	0	7.26	66.71	92.05	0.12	0.00
