Date,P,PET,Pe,ETa,S,SUST,Qs,Rp,R,h,hmeas,Smeas
2002-08-19,0.0,6.2,0.0,0.103516460387,0.273900370789,0.0,0.0,0.0,0.04451889298,220.83644149,,
2002-08-20,0.0,6.6,0.0,0.107260196692,0.273789793266,0.0,0.0,0.0,0.0426216519193,220.830063205,,
2002-08-21,0.0,6.6,0.0,0.104219314827,0.273682350674,0.0,0.0,0.0,0.0407945363201,220.823639804,,
2002-08-22,0.0,6.7,0.0,0.102798956311,0.273576372368,0.0,0.0,0.0,0.0390356261135,220.817173286,,
2002-08-23,0.0,6.0,0.0,0.0894093092086,0.273484197823,0.0,0.0,0.0,0.0373430092868,220.810665592,,
2002-08-24,0.0,3.5,0.0,0.0508112182487,0.273431815124,0.0,0.0,0.0,0.0357147855228,220.804118608,,
2002-08-25,0.0,4.1,0.0,0.0586268416939,0.273371375081,0.0,0.0,0.0,0.0341490695313,220.797534164,,
2002-08-26,0.0,4.9,0.0,0.0688322412281,0.273300414007,0.0,0.0,0.0,0.032643994084,220.790914034,,
2002-08-27,0.0,5.6,0.0,0.0770096601663,0.273221022605,0.0,0.0,0.0,0.03119771277,220.784259937,,
2002-08-28,0.0,5.5,0.0,0.0738151013622,0.273144924562,0.0,0.0,0.0,0.0298084024849,220.777573539,,
2002-08-29,0.0,6.1,0.0,0.0799334992906,0.273062518893,0.0,0.0,0.0,0.0284742656676,220.770856452,,
2002-08-30,0.0,6.5,0.0,0.0829432200155,0.272977010419,0.0,0.0,0.0,0.0271935322998,220.764110237,,
2002-08-31,0.0,6.3,0.0,0.0781465234893,0.272896446992,0.0,0.0,0.0,0.0259644616794,220.7573364,,
2002-09-01,0.0,4.1,0.0,0.0494809694528,0.272845435684,0.0,0.0,0.0,0.0247853439828,220.750536401,,
2002-09-02,0.0,5.5,0.0,0.0652079010836,0.272778211043,0.0,0.0,0.0,0.0236545016281,220.743711648,,
2002-09-03,0.0,4.4,0.0,0.0509338691282,0.2727257019,0.0,0.0,0.0,0.0225702904512,220.736863501,,
2002-09-04,0.0,5.4,0.0,0.0613282927483,0.272662476856,0.0,0.0,0.0,0.0215311007066,220.729993271,,
2002-09-05,0.0,5.8,0.0,0.0643431906831,0.27259614367,0.0,0.0,0.0,0.0205353579043,220.723102225,,
2002-09-06,0.0,5.4,0.0,0.0584132325656,0.272535923842,0.0,0.0,0.0,0.0195815234951,220.716191584,,
2002-09-07,0.0,4.9,0.0,0.0517751117781,0.272482547438,0.0,0.0,0.0,0.0186680954122,220.709262523,,
2002-09-08,0.7,3.7,0.0,0.0382726063405,0.272443091143,0.0,0.0,0.0,0.0177936084814,220.702316176,,
2002-09-09,0.1,4.5,0.0,0.0458079589332,0.272395866443,0.0,0.0,0.0,0.0169566347092,220.695353633,,
2002-09-10,0.0,5.1,0.0,0.0509121619174,0.272343379678,0.0,0.0,0.0,0.0161557834568,220.688375945,221.66,
2002-09-11,0.0,5.3,0.0,0.0517496345627,0.27229002954,0.0,0.0,0.0,0.0153897015106,220.681384122,,
2002-09-12,0.0,4.3,0.0,0.0410296959176,0.272247730884,0.0,0.0,0.0,0.014657073056,220.674379135,,
2002-09-13,0.0,4.3,0.0,0.040271845005,0.272206213518,0.0,0.0,0.0,0.0139566195635,220.667361919,,
2002-09-14,5.1,1.6,2.1,0.0291410798108,0.274341119621,0.0,0.0,0.0,0.0132870995943,220.660333371,,
2002-09-15,46.0,1.7,43.0,0.344753033744,0.31831560103,0.0,0.0,0.0,0.0126473085323,220.653294352,,
2002-09-16,14.9,2.7,11.9,0.681565975503,0.329880996931,0.0,0.0,0.0,0.0120360782504,220.64624569,,
2002-09-17,29.8,2.4,26.8,0.875098629107,0.356607699376,0.0,0.0,0.0,0.0114522767153,220.639188181,,
2002-09-18,3.8,2.9,0.8,1.05647533653,0.356343291812,0.0,0.0,0.0,0.0108948075397,220.632122585,,
2002-09-19,0.0,3.3,0.0,1.18722026242,0.355119353397,0.0,0.0,0.0,0.0103626094851,220.625049635,,
2002-09-20,0.0,4.0,0.0,1.41865588995,0.353656821552,0.0,0.0,0.0,0.00985465592186,220.61797003,,
2002-09-21,2.0,3.7,0.0,1.28970933226,0.352327224302,0.0,0.0,0.0,0.00936995425162,220.610884443,,
2002-09-22,0.4,3.4,0.0,1.16630234428,0.351124850751,0.0,0.0,0.0,0.00890754529577,220.603793517,,
2002-09-23,0.0,2.8,0.0,0.9464565921,0.350149122306,0.0,0.0,0.0,0.00846650265537,220.596697869,,
2002-09-24,0.0,2.6,0.0,0.868282158314,0.34925398606,0.0,0.0,0.0,0.00804593204622,220.589598088,,
2002-09-25,1.1,2.2,0.0,0.726494872219,0.348505022274,0.0,0.0,0.0,0.00764497061281,220.582494741,,
2002-09-26,0.0,2.9,0.0,0.948602352483,0.347527081705,0.0,0.0,0.0,0.00726278622495,220.575388366,,
2002-09-27,0.0,3.4,0.0,1.09830032415,0.346394813329,0.0,0.0,0.0,0.00689857676017,220.568279481,,
2002-09-28,0.0,3.2,0.0,1.01859751106,0.345344712803,0.0,0.0,0.0,0.00655156937504,220.56116858,,
2002-09-29,0.0,3.6,0.0,1.13017069204,0.344179588378,0.0,0.0,0.0,0.00622101976825,220.554056136,,
2002-09-30,0.0,2.9,0.0,0.896336692899,0.343255529932,0.0,0.0,0.0,0.00590621143801,220.546942601,,
2002-10-01,25.2,1.5,22.2,0.600888299186,0.365522655396,0.0,0.0,0.0,0.00560645493614,220.539828404,,
2002-10-02,1.0,1.9,0.0,0.756221021887,0.364743046095,0.0,0.0,0.0,0.00532108712117,220.532713959,,
2002-10-03,0.6,2.7,0.0,1.06585926857,0.363644222107,0.0,0.0,0.0,0.00504947041224,220.525599659,,
2002-10-04,0.0,3.5,0.0,1.36564490573,0.362236340761,0.0,0.0,0.0,0.00479099204586,220.518485878,,
2002-10-05,0.0,3.1,0.0,1.19138606816,0.361008107701,0.0,0.0,0.0,0.0045450633371,220.511372975,,
2002-10-06,14.9,2.4,11.9,1.03276148938,0.372211446372,0.0,0.0,0.0,0.00431111894659,220.504261291,,
2002-10-07,0.6,2.3,0.0,0.979526361063,0.371201625381,0.0,0.0,0.0,0.00408861615496,220.497151152,,
2002-10-08,1.0,2.3,0.0,0.969848909902,0.370201781144,0.0,0.0,0.0,0.00387703414568,220.490042867,,
2002-10-09,0.2,2.6,0.0,1.08551929573,0.369082689087,0.0,0.0,0.0,0.00367587329752,220.482936733,,
2002-10-10,0.0,1.8,0.0,0.743120168149,0.36831658582,0.0,0.0,0.0,0.00348465448764,220.475833032,,
2002-10-11,0.2,1.7,0.0,0.696409149562,0.367598638244,0.0,0.0,0.0,0.00330291840595,220.468732031,,
2002-10-12,0.2,1.8,0.0,0.731989786827,0.366844009597,0.0,0.0,0.0,0.00313022488183,220.461633986,,
2002-10-13,0.0,1.6,0.0,0.645626730649,0.36617841503,0.0,0.0,0.0,0.00296615222345,220.45453914,,
2002-10-14,0.0,2.8,0.0,1.12208150868,0.365021629969,0.0,0.0,0.0,0.00281029657063,220.447447724,,
2002-10-15,0.3,2.8,0.0,1.10858568297,0.363878758131,0.0,0.0,0.0,0.00266227126146,220.440359958,,
2002-10-16,0.8,2.3,0.0,0.89967143209,0.362951261809,0.0,0.0,0.0,0.00252170621313,220.433276051,,
2002-10-17,0.0,2.6,0.0,1.00697200293,0.361913146342,0.0,0.0,0.0,0.00238824731735,220.426196202,,
2002-10-18,0.0,3.0,0.0,1.14891432928,0.36072869858,0.0,0.0,0.0,0.00226155585055,220.4191206,,
2002-10-19,0.0,3.9,0.0,1.47434135193,0.359208759042,0.0,0.0,0.0,0.00214130789905,220.412049424,,
2002-10-20,10.6,2.8,7.6,1.1321777902,0.36587661699,0.0,0.0,0.0,0.00202719379936,220.404982845,,
2002-10-21,3.6,2.4,0.6,0.964951736915,0.365500378086,0.0,0.0,0.0,0.00191891759366,220.397921023,,
2002-10-22,2.1,2.1,0.0,0.835628308256,0.364638905604,0.0,0.0,0.0,0.00181619650051,220.390864113,,
2002-10-23,0.2,2.2,0.0,0.867523301367,0.363744551685,0.0,0.0,0.0,0.00171876040079,220.383812261,,
2002-10-24,0.0,1.9,0.0,0.742144367504,0.362979454399,0.0,0.0,0.0,0.00162635133873,220.376765603,,
2002-10-25,0.0,1.8,0.0,0.69734590799,0.362260541091,0.0,0.0,0.0,0.00153872303807,220.369724272,,
2002-10-26,0.0,2.1,0.0,0.80727973455,0.361428293942,0.0,0.0,0.0,0.00145564043314,220.36268839,,
2002-10-27,0.0,2.6,0.0,0.990473184376,0.360407187567,0.0,0.0,0.0,0.00137687921475,220.355658076,,
2002-10-28,0.0,3.3,0.0,1.24309882904,0.359125642382,0.0,0.0,0.0,0.00130222539064,220.34863344,,
2002-10-29,0.0,2.5,0.0,0.928392108148,0.358168537116,0.0,0.0,0.0,0.00123147486043,220.341614588,,
2002-10-30,0.3,1.6,0.0,0.58779024744,0.357562567789,0.0,0.0,0.0,0.00116443300471,220.334601619,221.21,
2002-10-31,0.2,1.5,0.0,0.54726604868,0.356998375986,0.0,0.0,0.0,0.00110091428811,220.327594627,,
2002-11-01,0.0,1.3,0.0,0.471241203258,0.356512560313,0.0,0.0,0.0,0.00104074187605,220.320593702,,
2002-11-02,0.1,1.5,0.0,0.540703501954,0.355955134022,0.0,0.0,0.0,0.000983747264978,220.313598927,,
2002-11-03,0.1,1.4,0.0,0.501404948461,0.355438221704,0.0,0.0,0.0,0.000929769925699,220.306610382,,
2002-11-04,0.1,2.3,0.0,0.818782957996,0.354594115562,0.0,0.0,0.0,0.000878656959625,220.299628142,,
2002-11-05,0.0,2.1,0.0,0.740198511164,0.353831024313,0.0,0.0,0.0,0.000830262767577,220.292652277,,
2002-11-06,0.1,2.0,0.0,0.698591869275,0.35311082651,0.0,0.0,0.0,0.000784448730852,220.285682854,,
2002-11-07,0.0,2.6,0.0,0.900367287188,0.352182612811,0.0,0.0,0.0,0.000741082904263,220.278719935,,
2002-11-08,0.0,1.9,0.0,0.650612351424,0.351511878429,0.0,0.0,0.0,0.000700039720823,220.271763581,,
2002-11-09,0.0,2.1,0.0,0.71322893625,0.350776590865,0.0,0.0,0.0,0.000661199707759,220.264813846,,
2002-11-10,0.2,1.5,0.0,0.504853692909,0.350256123141,0.0,0.0,0.0,0.000624449213556,220.257870783,,
2002-11-11,0.0,1.2,0.0,0.401280615704,0.349842431784,0.0,0.0,0.0,0.0005896801457,220.250934441,,
2002-11-12,0.2,1.7,0.0,0.565550558473,0.349259389972,0.0,0.0,0.0,0.000556789718812,220.244004867,,
2002-11-13,13.0,1.4,10.0,0.522483898545,0.359030025128,0.0,0.0,0.0,0.000525680212856,220.237082103,,
2002-11-14,13.6,1.3,10.6,0.541438409304,0.369399676252,0.0,0.0,0.0,0.000496258741113,220.230166191,,
2002-11-15,0.8,1.4,0.0,0.579831444804,0.368801911876,0.0,0.0,0.0,0.000468437027612,220.223257168,,
2002-11-16,1.0,1.4,0.0,0.576344485943,0.368207742303,0.0,0.0,0.0,0.00044213119371,220.21635507,,
2002-11-17,0.0,1.3,0.0,0.531958604141,0.367659331371,0.0,0.0,0.0,0.000417261553521,220.209459931,,
2002-11-18,4.5,0.6,1.5,0.248014307808,0.36895003827,0.0,0.0,0.0,0.000393752417899,220.202571781,,
2002-11-19,11.0,0.6,8.0,0.267993652376,0.376921178835,0.0,0.0,0.0,0.000371531906682,220.19569065,,
2002-11-20,2.1,0.7,0.0,0.311853438267,0.376599680445,0.0,0.0,0.0,0.00035053176891,220.188816564,,
2002-11-21,4.1,1.3,1.1,0.583557547425,0.377132095344,0.0,0.0,0.0,0.000330687210736,220.181949549,,
2002-11-22,4.4,1.0,1.4,0.452397476305,0.378109005162,0.0,0.0,0.0,0.000311936730753,220.175089629,,
2002-11-23,9.7,1.1,6.7,0.527157682595,0.379456538472,0.0,0.0,4.86573500747,0.000294221962476,220.168236825,,
2002-11-24,12.0,0.8,9.0,0.39578296329,0.379591976327,0.0,0.0,8.4728423174,0.000278495588239,220.161391185,,
2002-11-25,0.1,1.0,0.0,0.456633234694,0.379121220414,0.0,0.0,0.0,0.000269019370549,220.154552881,,
2002-11-26,0.1,0.6,0.0,0.272803051036,0.378839980156,0.0,0.0,0.0,0.000274512020296,220.147722332,,
2002-11-27,8.5,0.6,5.5,0.286275208121,0.379704870919,0.0,0.0,4.37478075098,0.00030846459228,220.140900343,,
2002-11-28,1.7,1.4,0.0,0.639945080364,0.379045133723,0.0,0.0,0.0,0.000389781458078,220.134088257,,
2002-11-29,0.0,1.1,0.0,0.499790196231,0.378529886098,0.0,0.0,0.0,0.000542619405878,220.127288107,,
2002-11-30,0.0,1.1,0.0,0.497428644617,0.378017073063,0.0,0.0,0.0,0.000795689950504,220.120502743,,
2002-12-01,0.7,0.5,0.0,0.22503556888,0.377785077631,0.0,0.0,0.0,0.00118123027937,220.113735934,,
2002-12-02,0.1,1.4,0.0,0.628746286179,0.377136885583,0.0,0.0,0.0,0.00173379949289,220.106992431,,
2002-12-03,0.0,0.8,0.0,0.357122951944,0.376768717591,0.0,0.0,0.0,0.00248901718624,220.100277999,,
2002-12-04,0.6,0.4,0.0,0.177947862652,0.376585266187,0.0,0.0,0.0,0.00348232947981,220.093599407,,
2002-12-05,0.2,1.3,0.0,0.577336858511,0.375990073549,0.0,0.0,0.0,0.00474786207069,220.086964394,,
2002-12-06,0.0,1.6,0.0,0.706600490326,0.375261619435,0.0,0.0,0.0,0.00631739966818,220.080381598,,
2002-12-07,0.0,1.1,0.0,0.482449089078,0.37476424924,0.0,0.0,0.0,0.00821951537556,220.073860461,,
2002-12-08,0.0,0.9,0.0,0.392865934651,0.374359232813,0.0,0.0,0.0,0.0104788614098,220.067411124,,
2002-12-09,9.5,0.8,6.5,0.370200879136,0.379618349609,0.0,0.0,1.02845582845,0.0131156233535,220.061044288,,
2002-12-10,5.7,0.9,2.7,0.421506955364,0.379565456747,0.0,0.0,2.32979912086,0.0161453464265,220.05477109,,
2002-12-11,1.2,0.9,0.0,0.410870462801,0.37914187895,0.0,0.0,0.0,0.0195792956346,220.048602975,,
2002-12-12,0.0,0.9,0.0,0.409282046064,0.378719938697,0.0,0.0,0.0,0.0234246581452,220.042551581,,
2002-12-13,11.0,0.6,8.0,0.292418403443,0.379698537728,0.0,0.0,6.75834053577,0.0276846542172,220.036628625,,
2002-12-14,6.3,0.9,3.3,0.42412724844,0.379562755414,0.0,0.0,3.00758159656,0.0323600053294,220.030845831,,
2002-12-15,0.3,1.2,0.0,0.54781377707,0.378997998943,0.0,0.0,0.0,0.0374503705022,220.025214902,,
2002-12-16,0.9,1.2,0.0,0.544989994714,0.378436153587,0.0,0.0,0.0,0.0429550372651,220.019747505,,
2002-12-17,16.0,0.8,13.0,0.40612738481,0.379581311974,0.0,0.0,11.4830689798,0.0488730974896,220.014455271,,
2002-12-18,15.7,0.7,12.7,0.357799445149,0.379631134593,0.0,0.0,12.2938726152,0.0552056653306,220.009349848,,
2002-12-19,0.1,1.1,0.0,0.50247603355,0.379113118063,0.0,0.0,0.0,0.0619593431014,220.004443059,,
2002-12-20,0.1,0.8,0.0,0.363710393544,0.378738158895,0.0,0.0,0.0,0.069147609738,219.999747102,,
2002-12-21,0.2,1.0,0.0,0.453075662061,0.378271070583,0.0,0.0,0.0,0.0767907573528,219.995274738,,
2002-12-22,0.6,0.9,0.0,0.406016514687,0.377852496857,0.0,0.0,0.0,0.0849148643873,219.991039461,,
2002-12-23,0.3,0.9,0.0,0.404446863213,0.377435541328,0.0,0.0,0.0,0.0935501816504,219.987055612,,
2002-12-24,0.7,0.8,0.0,0.358118471092,0.377066347028,0.0,0.0,0.0,0.102729216139,219.983338449,,
2002-12-25,9.2,1.1,6.2,0.520016289856,0.379463900732,0.0,0.0,3.35435661671,0.112484723624,219.979904144,,
2002-12-26,0.0,1.4,0.0,0.638539420937,0.378805612669,0.0,0.0,0.0,0.122848456608,219.976769762,,
2002-12-27,19.0,0.9,16.0,0.469876717613,0.379515591013,0.0,0.0,14.8414442892,0.133849756471,219.973953186,,
2002-12-28,0.0,1.1,0.0,0.501946458809,0.378998120437,0.0,0.0,0.0,0.145517218358,219.971473095,,
2002-12-29,0.0,0.7,0.0,0.317911184607,0.378670376947,0.0,0.0,0.0,0.157879042135,219.969348954,,
2002-12-30,2.5,1.0,0.0,0.452793237281,0.378203579796,0.0,0.0,0.0,0.170962522135,219.967600988,,
2002-12-31,0.0,1.0,0.0,0.450848249148,0.377738787786,0.0,0.0,0.0,0.184793021552,219.966250121,,
2003-01-01,0.0,1.0,0.0,0.448911615776,0.377275992306,0.0,0.0,0.0,0.199392690759,219.965317888,,
2003-01-02,1.2,0.7,0.0,0.312888310892,0.376953427037,0.0,0.0,0.0,0.21477911916,219.964826303,,
2003-01-03,3.1,0.9,0.1,0.401461949327,0.376642641522,0.0,0.0,0.0,0.230964054616,219.964797692,,
2003-01-04,0.1,1.0,0.0,0.444344339676,0.376184554574,0.0,0.0,0.0,0.24795228062,219.965254489,,
2003-01-05,4.0,1.0,1.0,0.446731176705,0.376754934804,0.0,0.0,0.0,0.265740707183,219.966219021,,
2003-01-06,0.0,1.4,0.0,0.622737119692,0.376112937774,0.0,0.0,0.0,0.284317705085,219.967713251,,
2003-01-07,20.2,0.5,17.2,0.258010201118,0.379734010102,0.0,0.0,13.4295496405,0.303662693369,219.969758536,,
2003-01-08,6.2,0.8,3.2,0.376776597247,0.379611570518,0.0,0.0,2.94198979888,0.323748757628,219.972375435,,
2003-01-09,11.5,0.8,8.5,0.394581523721,0.379593214924,0.0,0.0,8.12322340275,0.344544827124,219.9755836,,
2003-01-10,0.0,1.4,0.0,0.639293753723,0.378934149199,0.0,0.0,0.0,0.366018526539,219.979401735,,
2003-01-11,0.0,0.9,0.0,0.408503059494,0.378513012024,0.0,0.0,0.0,0.38813756686,219.9838476,,
2003-01-12,0.0,1.4,0.0,0.632992570139,0.377860442364,0.0,0.0,0.0,0.41087013222,219.988938027,,
2003-01-13,0.0,1.5,0.0,0.674127764774,0.377165465287,0.0,0.0,0.0,0.434184614889,219.994688927,,
2003-01-14,0.0,1.6,0.0,0.714436435245,0.376428932879,0.0,0.0,0.0,0.458048965488,220.001115274,,
2003-01-15,0.0,1.4,0.0,0.620835441796,0.375788896341,0.0,0.0,0.0,0.482429856953,220.008231079,,
2003-01-16,0.0,1.2,0.0,0.528944481707,0.375243592752,0.0,0.0,0.0,0.5072918058,220.016049318,,
2003-01-17,0.0,1.0,0.0,0.4385149698,0.374791515464,0.0,0.0,0.0,0.532596350746,220.024581857,,
2003-01-18,1.7,1.0,0.0,0.436631314431,0.374341380088,0.0,0.0,0.0,0.558301354541,220.033839345,,
2003-01-19,5.0,1.5,2.0,0.665020223487,0.375717647899,0.0,0.0,0.0,0.584360468475,220.043831092,,
2003-01-20,12.7,0.6,9.7,0.289294119747,0.379701758639,0.0,0.0,5.54611846168,0.610722778902,220.054564947,,
2003-01-21,0.3,1.4,0.0,0.639926925397,0.37904204016,0.0,0.0,0.0,0.637333789152,220.066047189,,
2003-01-22,2.8,0.9,0.0,0.408907650599,0.378620485881,0.0,0.0,0.0,0.664136051027,220.078282452,,
2003-01-23,0.0,1.6,0.0,0.724136572538,0.377873953332,0.0,0.0,0.0,0.691069574632,220.09127365,,
2003-01-24,0.0,1.9,0.0,0.854002130542,0.376993538764,0.0,0.0,0.0,0.718072111114,220.105021914,,
2003-01-25,0.0,1.7,0.0,0.757870899579,0.376212228558,0.0,0.0,0.0,0.745079375784,220.119526539,,
2003-01-26,0.0,1.8,0.0,0.796591714188,0.375390999987,0.0,0.0,0.0,0.772025257866,220.134784929,,
2003-01-27,0.0,1.7,0.0,0.746519583241,0.374621392169,0.0,0.0,0.0,0.798842046706,220.15079256,,
2003-01-28,0.0,2.0,0.0,0.871844934744,0.373722582958,0.0,0.0,0.0,0.825460691789,220.167542937,,
2003-01-29,0.0,2.4,0.0,1.03722582958,0.372653277979,0.0,0.0,0.0,0.851811104567,220.185027572,,
2003-01-30,0.0,2.0,0.0,0.85544398316,0.371771376966,0.0,0.0,0.0,0.877822503325,220.203235962,,
2003-01-31,0.0,1.8,0.0,0.763285327242,0.370984484876,0.0,0.0,0.0,0.903423797615,220.222155586,,
2003-02-01,0.0,1.7,0.0,0.71530676787,0.370247055218,0.0,0.0,0.0,0.928544005571,220.241771909,,
2003-02-02,0.0,1.5,0.0,0.626544095113,0.369601133471,0.0,0.0,0.0,0.953112695597,220.262068398,,
2003-02-03,0.1,1.5,0.0,0.622507084191,0.36895937359,0.0,0.0,0.0,0.977060442942,220.283026557,,
2003-02-04,0.0,1.1,0.0,0.453563795621,0.368491782048,0.0,0.0,0.0,1.00031929144,220.304625967,,
2003-02-05,0.1,1.9,0.0,0.779726607881,0.367687940184,0.0,0.0,0.0,1.02282321101,220.326844348,,
2003-02-06,0.0,1.7,0.0,0.691956242972,0.366974583233,0.0,0.0,0.0,1.04450854226,220.349657622,,
2003-02-07,5.0,0.9,2.0,0.371386645886,0.368653566072,0.0,0.0,0.0,1.06531442019,220.373040002,,
2003-02-08,0.1,1.6,0.0,0.65769044048,0.36797553469,0.0,0.0,0.0,1.08518317044,220.39696408,,
2003-02-09,0.0,1.7,0.0,0.693993370722,0.367260077607,0.0,0.0,0.0,1.10406067232,220.421400932,,
2003-02-10,0.1,1.6,0.0,0.648400517379,0.366591623465,0.0,0.0,0.0,1.12189668416,220.446320233,,
2003-02-11,0.0,1.0,0.0,0.402465097772,0.366176710993,0.0,0.0,0.0,1.13864512772,220.471690373,,
2003-02-12,0.6,1.6,0.0,0.641178073289,0.36551570267,0.0,0.0,0.0,1.15426432922,220.497478587,,
2003-02-13,0.0,1.9,0.0,0.756165979474,0.364736150114,0.0,0.0,0.0,1.16871721578,220.523651087,,
2003-02-14,0.0,1.9,0.0,0.749994521738,0.363962959886,0.0,0.0,0.0,1.18197146689,220.550173199,,
2003-02-15,0.0,2.2,0.0,0.861327132285,0.36307499377,0.0,0.0,0.0,1.19399962109,220.577009504,,
2003-02-16,0.0,2.1,0.0,0.814406195486,0.362235399754,0.0,0.0,0.0,1.2047791392,220.604123976,,
2003-02-17,0.0,1.9,0.0,0.730196914718,0.361482619429,0.0,0.0,0.0,1.21429242546,220.63148013,,
2003-02-18,13.0,0.5,10.0,0.212066453708,0.37157327257,0.0,0.0,0.0,1.22252680887,220.659041156,,
2003-02-19,11.9,1.4,8.9,0.646033093428,0.379333986502,0.0,0.0,0.726074392857,1.2294744872,220.686770064,222.45,
2003-02-20,4.3,1.5,1.3,0.691713704295,0.379286893088,0.0,0.0,0.653966906572,1.23513258684,220.714629822,,
2003-02-21,1.3,0.7,0.0,0.318753438174,0.378958281296,0.0,0.0,0.0,1.23950325715,220.742583501,,
2003-02-22,0.0,1.5,0.0,0.680989258103,0.378256230515,0.0,0.0,0.0,1.24259362322,220.770594417,,
2003-02-23,0.0,1.9,0.0,0.857028491576,0.377372695987,0.0,0.0,0.0,1.24441563187,220.798626266,,
2003-02-24,8.2,1.1,5.2,0.516695303345,0.37946732443,0.0,0.0,2.65151510785,1.24498581929,220.826643261,,
2003-02-25,10.8,1.3,7.8,0.636504708358,0.379343809579,0.0,0.0,7.28330469666,1.24432557232,220.854610261,,
2003-02-26,6.2,1.6,3.2,0.750951857675,0.379225822827,0.0,0.0,2.56349529164,1.242462608,220.882492959,,
2003-02-27,0.6,1.9,0.0,0.864704430715,0.37833437496,0.0,0.0,0.0,1.23943207958,220.910258089,,
2003-02-28,0.0,2.2,0.0,0.993065103804,0.377310596503,0.0,0.0,0.0,1.23527678608,220.937873647,,
2003-03-01,0.1,1.7,0.0,0.760116725229,0.376526971013,0.0,0.0,0.0,1.23004675207,220.965309092,,
2003-03-02,0.1,1.9,0.0,0.843338520519,0.375657549858,0.0,0.0,0.0,1.22379838707,220.992535528,,
2003-03-03,0.0,1.8,0.0,0.792431623933,0.374840610039,0.0,0.0,0.0,1.21659338753,221.019525855,,
2003-03-04,0.1,3.0,0.0,1.31050762549,0.37348957125,0.0,0.0,0.0,1.20849750576,221.046254882,,
2003-03-05,0.0,2.6,0.0,1.12113702188,0.372333759887,0.0,0.0,0.0,1.19957927913,221.072699403,,
2003-03-06,0.0,2.9,0.0,1.23653293197,0.371058983669,0.0,0.0,0.0,1.18990878749,221.098838242,,
2003-03-07,0.0,1.9,0.0,0.800050287378,0.370234189558,0.0,0.0,0.0,1.17955648697,221.124652258,,
2003-03-08,0.0,2.7,0.0,1.12763463253,0.369071679628,0.0,0.0,0.0,1.16859215193,221.150124325,,
2003-03-09,0.0,2.9,0.0,1.19711612883,0.367837539289,0.0,0.0,0.0,1.15708394455,221.175239284,,
2003-03-10,0.0,3.4,0.0,1.38603180659,0.366408640519,0.0,0.0,0.0,1.14509762182,221.199983871,,
2003-03-11,0.0,3.9,0.0,1.56664040843,0.364793547314,0.0,0.0,0.0,1.13269588226,221.224346628,,
2003-03-12,0.0,3.6,0.0,1.42190320972,0.363327667717,0.0,0.0,0.0,1.11993784931,221.2483178,,
2003-03-13,0.0,3.4,0.0,1.32214195932,0.361964634769,0.0,0.0,0.0,1.10687868453,221.271889219,,
2003-03-14,0.0,2.7,0.0,1.03460214115,0.360898034624,0.0,0.0,0.0,1.09356932073,221.29505418,,
2003-03-15,0.0,3.2,0.0,1.21197379498,0.359648577103,0.0,0.0,0.0,1.08005630395,221.317807316,,
2003-03-16,0.0,2.6,0.0,0.971192918615,0.35864734729,0.0,0.0,0.0,1.0663817318,221.340144468,,
2003-03-17,9.1,1.3,6.1,0.514236705037,0.364405866151,0.0,0.0,0.0,1.05258327558,221.36206256,,
2003-03-18,0.0,2.1,0.0,0.826051328819,0.363554266843,0.0,0.0,0.0,1.03869427378,221.38355947,,
2003-03-19,0.0,2.3,0.0,0.896561723909,0.362629976406,0.0,0.0,0.0,1.02474388469,221.404633912,,
2003-03-20,0.0,4.0,0.0,1.54383294009,0.361038396055,0.0,0.0,0.0,1.01075728698,221.42528532,,
2003-03-21,0.2,3.5,0.0,1.3276432758,0.359669691647,0.0,0.0,0.0,0.996755917393,221.445513744,,
2003-03-22,0.0,2.9,0.0,1.08350877407,0.358552672292,0.0,0.0,0.0,0.982757736193,221.465319743,223.0,
2003-03-23,0.0,2.1,0.0,0.774835882557,0.357753872413,0.0,0.0,0.0,0.968777511618,221.484704301,,
2003-03-24,0.5,2.9,0.0,1.06035929166,0.356660718504,0.0,0.0,0.0,0.954827115708,221.503668738,,
2003-03-25,15.2,2.0,12.2,0.826983650767,0.368385477627,0.0,0.0,0.0,0.940915824893,221.522214637,,
2003-03-26,1.9,2.2,0.0,0.901866878251,0.367455717959,0.0,0.0,0.0,0.927050619656,221.540343781,,
2003-03-27,4.9,2.1,1.9,0.869876707399,0.368517700735,0.0,0.0,0.0,0.913236478455,221.558058092,,
2003-03-28,0.4,2.6,0.0,1.06727509129,0.367417417136,0.0,0.0,0.0,0.899476661979,221.575359583,,
2003-03-29,5.9,2.3,2.9,0.962234783632,0.369415113235,0.0,0.0,0.0,0.885772984546,221.592250317,,
2003-03-30,0.3,2.8,0.0,1.15984298774,0.368219398815,0.0,0.0,0.0,0.872126070167,221.608732371,,
2003-03-31,0.2,3.3,0.0,1.3505167337,0.366827113522,0.0,0.0,0.0,0.858535591417,221.624807812,,
2003-04-01,0.0,2.5,0.0,1.00861576586,0.365787303454,0.0,0.0,0.0,0.845000489843,221.640478674,,
2003-04-02,0.0,3.6,0.0,1.43680955181,0.364306056494,0.0,0.0,0.0,0.831519177067,221.655746944,,
2003-04-03,0.0,4.4,0.0,1.72894436905,0.362523639618,0.0,0.0,0.0,0.818089716236,221.670614551,,
2003-04-04,0.0,4.7,0.0,1.81192127586,0.36065567954,0.0,0.0,0.0,0.804709983767,221.68508336,,
