Date	Time	RF_mm	AirT_6m	RH_6m	Pa_kPa	WS_6m	S_in
2013-07-30	17:00:00	0.00	36.731956	100	92.34922305	1.899	0.856
2013-07-30	18:00:00	0.00	37.502093	100	92.2805765	1.471	0.7242
2013-07-30	19:00:00	0.00	37.83835	100	92.23154325	1.441	0.5685
2013-07-30	20:00:00	0.00	37.892585	100	92.18251	1.176	0.3758
2013-07-30	21:00:00	0.00	37.285153	100	92.2021233	0.66	0.17067
2013-07-30	22:00:00	0.00	31.785724	100	92.17270335	0.21	0.01542
2013-07-30	23:00:00	0.00	23.726403	100	92.2217366	0.08	0
2013-07-31	0:00:00	0.00	20.342139	100	92.23154325	0.361	0
2013-07-31	1:00:00	0.00	19.062193	100	92.2413499	0.029	0
2013-07-31	2:00:00	0.00	16.458913	100	92.21192995	0.013	0
2013-07-31	3:00:00	0.00	14.680005	100	92.2021233	0.013	0
2013-07-31	4:00:00	0.00	13.345824	100	92.1040568	0.122	0
2013-07-31	5:00:00	0.00	12.23943	100	92.0452169	0.063	0
2013-07-31	6:00:00	0.00	11.404211	100	92.01579695	0.063	0
2013-07-31	7:00:00	0.00	10.28697	100	91.99618365	0.101	0
2013-07-31	8:00:00	0.00	9.788008	100	92.0256036	0.067	0.01855
2013-07-31	9:00:00	0.00	15.786399	100	92.03541025	0.059	0.1625
2013-07-31	10:00:00	0.00	23.672168	100	91.99618365	0.134	0.356
2013-07-31	11:00:00	0.00	31.11321	100	91.9667637	0.429	0.5488
2013-07-31	12:00:00	0.00	35.896737	100	91.9667637	0.962	0.7048
2013-07-31	13:00:00	0.00	39.064061	100	91.93734375	2.798	0.8379
2013-07-31	14:00:00	0.00	39.725728	100	91.87850385	3.807	0.9306
2013-07-31	15:00:00	0.00	40.278925	100	91.85889055	3.294	0.9597
2013-07-31	16:00:00	0.00	40.560947	100	91.8294706	2.714	0.9258
2013-07-31	17:00:00	0.00	40.951439	100	91.7314041	2.55	0.8347
2013-07-31	18:00:00	0.00	40.951439	100	91.6529509	2.592	0.706
2013-07-31	19:00:00	0.00	40.560947	100	91.60391765	2.521	0.5492
2013-07-31	20:00:00	0.00	39.725728	100	91.56469105	2.588	0.3581
2013-07-31	21:00:00	0.00	38.337312	100	91.52546445	1.508	0.15771
2013-07-31	22:00:00	0.00	33.618867	100	91.50585115	0.34	0.01321
2013-07-31	23:00:00	0.00	26.23206	100	91.5548844	0.286	0
2013-08-01	0:00:00	0.00	22.956266	100	91.594111	0.563	0
2013-08-01	1:00:00	0.00	25.559546	100	91.594111	0.895	0
2013-08-01	2:00:00	0.00	23.400993	100	91.5744977	0.244	0
2013-08-01	3:00:00	0.00	20.125199	100	91.5744977	0.08	0
2013-08-01	4:00:00	0.00	19.007958	100	91.5352711	0.055	0
2013-08-01	5:00:00	0.00	17.673777	100	91.4764312	0.109	0
2013-08-01	6:00:00	0.00	14.788475	100	91.4960445	0	0
2013-08-01	7:00:00	0.00	13.063802	100	91.42739795	0	0
2013-08-01	8:00:00	0.00	12.402135	100	91.44701125	0	0.01774
2013-08-01	9:00:00	0.00	18.010034	100	91.4764312	0.004	0.15156
2013-08-01	10:00:00	0.00	25.624628	100	91.48623785	0.483	0.344
2013-08-01	11:00:00	0.00	31.677254	100	91.5352711	2.408	0.5488
2013-08-01	12:00:00	0.00	33.673102	100	91.5156578	3.197	0.7161
2013-08-01	13:00:00	0.00	35.278458	100	91.46662455	3.34	0.8468
2013-08-01	14:00:00	0.00	36.395699	100	91.44701125	3.403	0.9347
2013-08-01	15:00:00	0.00	37.165836	100	91.44701125	3.525	0.9669
2013-08-01	16:00:00	0.00	38.120372	100	91.40778465	3.34	0.9371
2013-08-01	17:00:00	0.00	38.836274	100	91.38817135	3.45	0.8565
2013-08-01	18:00:00	0.00	39.064061	100	91.3195248	3.735	0.7258
2013-08-01	19:00:00	0.00	39.064061	100	91.27049155	3.504	0.5629
2013-08-01	20:00:00	0.00	38.445782	100	91.2802982	2.832	0.3613
2013-08-01	21:00:00	0.00	36.612639	100	91.2802982	2.239	0.14168
2013-08-01	22:00:00	0.00	34.009359	100	91.30971815	1.672	0.02122
2013-08-01	23:00:00	0.00	30.7878	100	91.3587514	2.071	0
2013-08-02	0:00:00	0.00	27.392689	100	91.46662455	0.718	0
2013-08-02	1:00:00	0.00	25.234136	100	91.4960445	0.878	0
2013-08-02	2:00:00	0.00	23.791485	100	91.52546445	1.193	0
2013-08-02	3:00:00	0.00	21.340063	100	91.5548844	0.513	0
2013-08-02	4:00:00	0.00	18.791018	100	91.54507775	0.462	0
2013-08-02	5:00:00	0.00	16.567383	100	91.52546445	0.366	0
2013-08-02	6:00:00	0.00	15.178967	100	91.52546445	0.29	0
2013-08-02	7:00:00	0.00	12.56484	100	91.58430435	0.034	0
2013-08-02	8:00:00	0.00	11.957408	100	91.66275755	0.155	0.01532
2013-08-02	9:00:00	0.00	16.176891	100	91.66275755	0.945	0.14027
2013-08-02	10:00:00	0.00	20.342139	100	91.7117908	1.706	0.3569
2013-08-02	11:00:00	0.00	22.674244	100	91.74121075	2.954	0.5133
2013-08-02	12:00:00	0.00	23.227441	100	91.76082405	3.282	0.5742
2013-08-02	13:00:00	0.00	25.396841	100	91.8098573	2.597	0.7403
2013-08-02	14:00:00	0.00	27.338454	100	91.8098573	3.441	0.9681
2013-08-02	15:00:00	0.00	28.954657	100	91.81966395	3.861	0.9823
2013-08-02	16:00:00	0.00	29.453619	100	91.8686972	4.807	0.9516
2013-08-02	17:00:00	0.00	30.115286	100	91.81966395	5.008	0.8661
2013-08-02	18:00:00	0.00	30.505778	100	91.81966395	4.647	0.7335
2013-08-02	19:00:00	0.00	30.115286	100	91.8490839	4.908	0.5738
2013-08-02	20:00:00	0.00	29.453619	100	91.8294706	4.618	0.3726
2013-08-02	21:00:00	0.00	27.728946	100	91.85889055	4.412	0.16754
2013-08-02	22:00:00	0.00	24.897879	100	91.91773045	3.832	0.01568
2013-08-02	23:00:00	0.00	21.958342	100	92.0256036	2.508	0
2013-08-03	0:00:00	0.00	19.626237	100	92.1236701	1.269	0
2013-08-03	1:00:00	0.00	16.404678	100	92.18251	0.571	0
2013-08-03	2:00:00	0.00	13.291589	100	92.18251	0.265	0
2013-08-03	3:00:00	0.00	11.740468	100	92.1628967	0.378	0
2013-08-03	4:00:00	0.00	9.571068	100	92.1628967	0.387	0
2013-08-03	5:00:00	0.00	8.627379	100	92.15309005	0.324	0
2013-08-03	6:00:00	0.00	7.293198	100	92.15309005	0.21	0
2013-08-03	7:00:00	0.00	6.295274	100	92.1432834	0.126	0
2013-08-03	8:00:00	0.00	5.568525	100	92.17270335	0.097	0.01633
2013-08-03	9:00:00	0.00	10.28697	100	92.15309005	0.34	0.15852
2013-08-03	10:00:00	0.00	17.066345	100	92.19231665	0.664	0.3565
2013-08-03	11:00:00	0.00	20.070964	100	92.23154325	0.849	0.5565
2013-08-03	12:00:00	0.00	22.229517	100	92.2021233	0.769	0.7177
2013-08-03	13:00:00	0.00	24.116895	100	92.21192995	1.307	0.846
2013-08-03	14:00:00	0.00	25.678863	100	92.2217366	1.761	0.9347
2013-08-03	15:00:00	0.00	27.121514	100	92.17270335	1.702	0.9653
2013-08-03	16:00:00	0.00	28.50993	100	92.1432834	1.979	0.9387
2013-08-03	17:00:00	0.00	30.169521	100	92.1040568	2.466	0.8496
2013-08-03	18:00:00	0.00	30.614248	100	92.05502355	2.513	0.721
2013-08-03	19:00:00	0.00	30.614248	100	92.09425015	3.13	0.5637
2013-08-03	20:00:00	0.00	29.898346	100	92.0844435	3.563	0.3645
2013-08-03	21:00:00	0.00	28.672635	100	92.1040568	2.996	0.16159
2013-08-03	22:00:00	0.00	25.733098	100	92.1432834	1.634	0.0125
2013-08-03	23:00:00	0.00	20.786866	100	92.18251	0.084	0
2013-08-04	0:00:00	0.00	17.456837	100	92.23154325	0.05	0
2013-08-04	1:00:00	0.00	15.623694	100	92.25115655	0.374	0
2013-08-04	2:00:00	0.00	14.181043	100	92.2609632	0.244	0
2013-08-04	3:00:00	0.00	12.619075	100	92.29038315	0.143	0
2013-08-04	4:00:00	0.00	11.122189	100	92.27076985	0.29	0
2013-08-04	5:00:00	0.00	9.842243	100	92.25115655	0.134	0
2013-08-04	6:00:00	0.00	8.898554	100	92.23154325	0.185	0
2013-08-04	7:00:00	0.00	7.846395	100	92.23154325	0.126	0
2013-08-04	8:00:00	0.00	7.347433	100	92.2609632	0.042	0.01452
2013-08-04	9:00:00	0.00	12.846862	100	92.2609632	0.361	0.15212
2013-08-04	10:00:00	0.00	18.899488	100	92.2805765	1.269	0.3484
2013-08-04	11:00:00	0.00	22.066812	100	92.3198031	1.349	0.5484
2013-08-04	12:00:00	0.00	25.678863	100	92.3001898	1.55	0.7145
2013-08-04	13:00:00	0.00	28.50993	100	92.29038315	1.513	0.8177
2013-08-04	14:00:00	0.00	30.668483	100	92.21192995	1.588	0.9286
2013-08-04	15:00:00	0.00	32.620943	100	92.19231665	1.366	0.9573
2013-08-04	16:00:00	0.00	34.009359	100	92.1236701	1.563	0.929
2013-08-04	17:00:00	0.00	35.56048	100	92.07463685	2.05	0.8371
2013-08-04	18:00:00	0.00	36.222147	100	91.9667637	2.05	0.706
2013-08-04	19:00:00	0.00	35.77742	100	91.9275371	3.176	0.5516
2013-08-04	20:00:00	0.00	35.397775	100	91.8883105	3.189	0.3565
2013-08-04	21:00:00	0.00	34.389004	100	91.8294706	3.155	0.15393
2013-08-04	22:00:00	0.00	30.288838	100	91.8883105	1.021	0.00877
2013-08-04	23:00:00	0.00	24.008425	100	91.9079238	0.134	0
2013-08-05	0:00:00	0.00	22.229517	100	91.9471504	1.046	0
2013-08-05	1:00:00	0.00	22.956266	100	92.03541025	0.857	0
2013-08-05	2:00:00	0.00	20.678396	100	92.01579695	0.45	0
2013-08-05	3:00:00	0.00	17.22905	100	92.0256036	0.34	0
2013-08-05	4:00:00	0.00	16.957875	100	91.95695705	0.416	0
2013-08-05	5:00:00	0.00	16.231126	100	91.9471504	0.353	0
2013-08-05	6:00:00	0.00	13.237354	100	91.93734375	0.113	0
2013-08-05	7:00:00	0.00	11.512681	100	91.91773045	0.084	0
2013-08-05	8:00:00	0.00	11.067954	100	91.95695705	0.067	0.0127
2013-08-05	9:00:00	0.00	16.849405	100	91.9667637	0.588	0.15837
2013-08-05	10:00:00	0.00	21.622085	100	91.986377	1.029	0.3383
2013-08-05	11:00:00	0.00	24.290447	100	92.0059903	1.298	0.479
2013-08-05	12:00:00	0.00	26.676787	100	91.99618365	1.542	0.6258
2013-08-05	13:00:00	0.00	29.117362	100	91.97657035	1.655	0.8065
2013-08-05	14:00:00	0.00	30.950505	100	91.93734375	2.706	0.9472
2013-08-05	15:00:00	0.00	30.505778	100	91.89811715	3.475	0.5125
2013-08-05	16:00:00	0.00	31.00474	100	91.8883105	2.689	0.5403
2013-08-05	17:00:00	0.00	31.894194	100	91.85889055	2.849	0.6766
2013-08-05	18:00:00	0.00	33.17414	99.104996	91.81966395	3.235	0.6649
2013-08-05	19:00:00	0.00	32.566708	100	91.7510174	3.025	0.4532
2013-08-05	20:00:00	0.00	32.566708	100	91.7706307	2.689	0.3806
2013-08-05	21:00:00	0.00	31.00474	100	91.7510174	2.899	0.1119
2013-08-05	22:00:00	0.00	27.674711	100	91.74121075	0.916	0.00181
2013-08-05	23:00:00	0.00	24.290447	100	91.8098573	0.29	0
2013-08-06	0:00:00	0.00	25.787333	100	91.8686972	1.819	0
2013-08-06	1:00:00	0.00	24.398917	100	91.85889055	1.479	0
2013-08-06	2:00:00	0.00	21.285828	100	91.8686972	0.042	0
2013-08-06	3:00:00	0.00	18.508996	100	91.8686972	0	0
2013-08-06	4:00:00	0.00	16.068421	100	91.85889055	0	0
2013-08-06	5:00:00	0.00	14.343748	100	91.8098573	0	0
2013-08-06	6:00:00	0.00	14.397983	100	91.78043735	0	0
2013-08-06	7:00:00	0.00	14.397983	100	91.790244	0	0
2013-08-06	8:00:00	0.00	13.508529	100	91.7706307	0	0.01754
2013-08-06	9:00:00	0.00	16.513148	100	91.83927725	0	0.10227
2013-08-06	10:00:00	0.00	19.062193	100	91.8294706	0.231	0.12686
2013-08-06	11:00:00	0.00	20.070964	100	91.81966395	1.555	0.17742
2013-08-06	12:00:00	0.00	22.229517	100	91.85889055	1.853	0.4581
2013-08-06	13:00:00	0.00	24.735174	100	91.8294706	1.718	0.5657
2013-08-06	14:00:00	0.00	27.229984	100	91.76082405	2.151	0.7246
2013-08-06	15:00:00	0.00	27.512006	100	91.74121075	3.197	0.502
2013-08-06	16:00:00	0.00	28.173673	100	91.7510174	2.874	0.6516
2013-08-06	17:00:00	0.00	29.225832	100	91.6921775	3.231	0.6617
2013-08-06	18:00:00	0.00	29.453619	100	91.66275755	3.412	0.5339
2013-08-06	19:00:00	0.00	29.616324	100	91.594111	3.958	0.5093
2013-08-06	20:00:00	0.00	29.225832	100	91.5744977	4.134	0.2952
2013-08-06	21:00:00	0.00	27.837416	100	91.58430435	3.937	0.13735
2013-08-06	22:00:00	0.00	25.559546	100	91.594111	2.353	0.00625
2013-08-06	23:00:00	0.00	24.290447	100	91.64314425	3	0
2013-08-07	0:00:00	0.00	22.847796	100	91.6529509	2.819	0
2013-08-07	1:00:00	0.00	21.839025	100	91.6725642	3.429	0
2013-08-07	2:00:00	0.00	20.949571	100	91.6529509	2.282	0
2013-08-07	3:00:00	0.00	20.179434	100	91.6333376	1.475	0
2013-08-07	4:00:00	0.00	19.50692	100	91.6137243	1.336	0
2013-08-07	5:00:00	0.00	18.563231	100	91.5744977	1.05	0
2013-08-07	6:00:00	0.00	17.728012	100	91.58430435	0.647	0
2013-08-07	7:00:00	0.00	17.294132	100	91.5548844	0.714	0
2013-08-07	8:00:00	0.00	16.176891	100	91.58430435	0.172	0.01371
2013-08-07	9:00:00	0.00	16.784323	100	91.66275755	0.794	0.09133
2013-08-07	10:00:00	0.00	19.007958	100	91.62353095	2.324	0.3516
2013-08-07	11:00:00	0.00	21.231593	100	91.62353095	2.992	0.5399
2013-08-07	12:00:00	0.00	23.118971	100	91.6529509	3.71	0.7145
2013-08-07	13:00:00	0.00	24.670092	100	91.62353095	3.029	0.8512
2013-08-07	14:00:00	0.00	25.895803	100	91.6333376	4.37	0.9339
2013-08-07	15:00:00	0.00	26.947962	100	91.58430435	4.702	0.8935
2013-08-07	16:00:00	0.00	27.446924	100	91.594111	4.487	0.6177
2013-08-07	17:00:00	0.00	27.512006	100	91.56469105	5.214	0.5657
2013-08-07	18:00:00	0.00	27.728946	100	91.56469105	5.622	0.731
2013-08-07	19:00:00	0.00	27.284219	100	91.56469105	5.324	0.5069
2013-08-07	20:00:00	0.00	26.23206	100	91.58430435	6.08	0.3161
2013-08-07	21:00:00	0.00	24.897879	100	91.62353095	5.118	0.162
2013-08-07	22:00:00	0.00	22.620009	100	91.6725642	3.29	0.01023
2013-08-07	23:00:00	0.00	20.895336	100	91.74121075	2.076	0
2013-08-08	0:00:00	0.00	19.344215	100	91.85889055	1.71	0
2013-08-08	1:00:00	0.00	16.122656	100	91.9079238	0.525	0
2013-08-08	2:00:00	0.00	14.289513	100	91.91773045	0.412	0
2013-08-08	3:00:00	0.00	12.402135	100	91.9275371	0.529	0
2013-08-08	4:00:00	0.00	11.903173	100	91.9667637	0.378	0
2013-08-08	5:00:00	0.00	9.733773	100	91.9275371	0.366	0
2013-08-08	6:00:00	0.00	8.128417	100	92.0059903	0.227	0
2013-08-08	7:00:00	0.00	6.685766	100	92.0452169	0.16	0
2013-08-08	8:00:00	0.00	5.742077	100	92.1040568	0.181	0.00827
2013-08-08	9:00:00	0.00	9.842243	100	92.13347675	0.067	0.1443
2013-08-08	10:00:00	0.00	17.673777	100	92.17270335	2.126	0.3444
2013-08-08	11:00:00	0.00	20.786866	100	92.25115655	3.256	0.554
2013-08-08	12:00:00	0.00	22.847796	100	92.2609632	3.097	0.7177
2013-08-08	13:00:00	0.00	24.344682	100	92.3198031	2.798	0.8492
2013-08-08	14:00:00	0.00	25.950038	100	92.32960975	2.58	0.9371
2013-08-08	15:00:00	0.00	27.620476	100	92.29038315	2.008	0.9613
2013-08-08	16:00:00	0.00	29.117362	100	92.3394164	2.113	0.9306
2013-08-08	17:00:00	0.00	30.288838	100	92.32960975	2.231	0.8423
2013-08-08	18:00:00	0.00	31.340997	100	92.30999645	2.592	0.7129
2013-08-08	19:00:00	0.00	31.557937	100	92.29038315	2.508	0.5484
2013-08-08	20:00:00	0.00	31.232527	100	92.29038315	2.912	0.35
2013-08-08	21:00:00	0.00	30.397308	100	92.3198031	2.206	0.14627
2013-08-08	22:00:00	0.00	27.566241	100	92.34922305	0.887	0.00711
2013-08-08	23:00:00	0.00	22.121047	100	92.3590297	0.05	0
2013-08-09	0:00:00	0.00	17.511072	100	92.46690285	0.164	0
2013-08-09	1:00:00	0.00	15.395907	100	92.48651615	0.172	0
2013-08-09	2:00:00	0.00	13.627846	100	92.4963228	0	0
2013-08-09	3:00:00	0.00	15.178967	100	92.48651615	0.487	0
2013-08-09	4:00:00	0.00	14.84271	100	92.54535605	0.097	0
2013-08-09	5:00:00	0.00	12.011643	100	92.54535605	0	0
2013-08-09	6:00:00	0.00	11.566916	100	92.52574275	0.197	0
2013-08-09	7:00:00	0.00	10.352052	100	92.56496935	0	0
2013-08-09	8:00:00	0.00	9.462598	100	92.574776	0	0.00706
2013-08-09	9:00:00	0.00	14.680005	100	92.60419595	0.458	0.1434
2013-08-09	10:00:00	0.00	19.626237	100	92.6532292	1.277	0.3379
2013-08-09	11:00:00	0.00	23.227441	100	92.6532292	1.517	0.5399
2013-08-09	12:00:00	0.00	27.229984	100	92.6336159	1.769	0.7048
2013-08-09	13:00:00	0.00	30.223756	100	92.6336159	1.487	0.8315
2013-08-09	14:00:00	0.00	32.393156	100	92.66303585	1.962	0.9214
2013-08-09	15:00:00	0.00	34.009359	100	92.5943893	2.193	0.9528
2013-08-09	16:00:00	0.00	34.953048	100	92.54535605	2.248	0.9226
2013-08-09	17:00:00	0.00	35.77742	100	92.5159361	1.962	0.8363
2013-08-09	18:00:00	0.00	36.558404	100	92.4178696	1.975	0.7048
2013-08-09	19:00:00	0.00	36.666874	100	92.4570962	2.244	0.5472
2013-08-09	20:00:00	0.00	36.449934	100	92.38844965	2.189	0.3484
2013-08-09	21:00:00	0.00	35.506245	100	92.34922305	1.668	0.14375
2013-08-09	22:00:00	0.00	30.842035	100	92.3590297	0.235	0.00388
2013-08-09	23:00:00	0.00	22.728479	100	92.40806295	0.038	0
2013-08-10	0:00:00	0.00	19.452685	100	92.42767625	0.004	0
2013-08-10	1:00:00	0.00	17.847329	100	92.46690285	0.147	0
2013-08-10	2:00:00	0.00	16.285361	100	92.4178696	0.029	0
2013-08-10	3:00:00	0.00	14.62577	100	92.4178696	0.029	0
2013-08-10	4:00:00	0.00	13.237354	100	92.4374829	0.021	0
2013-08-10	5:00:00	0.00	12.293665	100	92.4374829	0.029	0
2013-08-10	6:00:00	0.00	11.566916	100	92.4178696	0.017	0
2013-08-10	7:00:00	0.00	10.731697	100	92.38844965	0.038	0
2013-08-10	8:00:00	0.00	10.28697	100	92.38844965	0.084	0.00726
2013-08-10	9:00:00	0.00	15.515224	100	92.42767625	0.155	0.13881
2013-08-10	10:00:00	0.00	23.455228	100	92.40806295	1.181	0.3315
2013-08-10	11:00:00	0.00	26.947962	100	92.4178696	1.87	0.531
2013-08-10	12:00:00	0.00	30.733565	100	92.40806295	2.256	0.6952
2013-08-10	13:00:00	0.00	33.445315	100	92.3982563	2.206	0.8214
2013-08-10	14:00:00	0.00	35.397775	100	92.36883635	2.244	0.9077
2013-08-10	15:00:00	0.00	36.894661	100	92.30999645	2.029	0.9391
2013-08-10	16:00:00	0.00	37.784115	100	92.2609632	2.214	0.9048
2013-08-10	17:00:00	0.00	38.673569	100	92.21192995	1.882	0.8194
2013-08-10	18:00:00	0.00	39.335236	100	92.17270335	2.155	0.6887
2013-08-10	19:00:00	0.00	39.226766	100	92.1432834	2.622	0.529
2013-08-10	20:00:00	0.00	38.890509	100	92.1040568	2.374	0.3339
2013-08-10	21:00:00	0.00	38.174607	100	92.05502355	1.416	0.13271
2013-08-10	22:00:00	0.00	34.953048	100	92.07463685	1.155	0.00433
2013-08-10	23:00:00	0.00	30.560013	100	92.0844435	0.66	0
2013-08-11	0:00:00	0.00	24.453152	100	92.15309005	0.084	0
2013-08-11	1:00:00	0.00	21.340063	100	92.1432834	0.139	0
2013-08-11	2:00:00	0.00	22.175282	100	92.15309005	0.622	0.00035
2013-08-11	3:00:00	0.00	26.177825	100	92.1236701	2.395	0
2013-08-11	4:00:00	0.00	22.782714	100	92.11386345	0.408	0
2013-08-11	5:00:00	0.00	18.563231	100	92.1040568	0.139	0
2013-08-11	6:00:00	0.00	15.569459	100	92.0844435	0.113	0
2013-08-11	7:00:00	0.00	13.400059	100	92.0844435	0.042	0
2013-08-11	8:00:00	0.00	11.848938	100	92.07463685	0.113	0.00645
2013-08-11	9:00:00	0.00	17.066345	100	92.09425015	0.088	0.13816
2013-08-11	10:00:00	0.00	23.346758	100	92.11386345	1.076	0.3282
2013-08-11	11:00:00	0.00	26.622552	100	92.1040568	1.374	0.5262
2013-08-11	12:00:00	0.00	31.503702	100	92.1040568	1.689	0.6903
2013-08-11	13:00:00	0.00	35.896737	100	92.05502355	1.824	0.8153
2013-08-11	14:00:00	0.00	38.619334	100	92.01579695	1.693	0.8972
2013-08-11	15:00:00	0.00	39.942668	100	91.9667637	1.929	0.9282
2013-08-11	16:00:00	0.00	41.114144	100	91.87850385	1.866	0.9016
2013-08-11	17:00:00	0.00	41.667341	100	91.790244	2.122	0.7472
2013-08-11	18:00:00	0.00	42.28562	100	91.70198415	1.836	0.6262
2013-08-11	19:00:00	0.00	41.114144	100	91.68237085	1.429	0.269
2013-08-11	20:00:00	0.00	41.504636	100	91.64314425	1.693	0.3355
2013-08-11	21:00:00	0.00	39.671493	100	91.60391765	0.34	0.0817
2013-08-11	22:00:00	0.00	36.167912	100	91.64314425	0.777	0.00388
2013-08-11	23:00:00	0.00	34.508321	100	91.68237085	0.706	0
2013-08-12	0:00:00	0.00	30.343073	100	91.7314041	0.445	0
2013-08-12	1:00:00	0.00	28.672635	100	91.72159745	0.609	0
2013-08-12	2:00:00	0.00	28.227908	100	91.74121075	1.017	0
2013-08-12	3:00:00	0.00	24.952114	100	91.76082405	0.294	0
2013-08-12	4:00:00	0.00	21.89326	100	91.68237085	0.282	0
2013-08-12	5:00:00	0.00	20.678396	100	91.70198415	0.143	0
2013-08-12	6:00:00	0.00	19.843177	100	91.6725642	0.29	0
2013-08-12	7:00:00	0.00	18.508996	100	91.6725642	0.101	0
2013-08-12	8:00:00	0.00	16.730088	100	91.70198415	0.118	0.00504
2013-08-12	9:00:00	0.00	18.508996	100	91.6529509	0.303	0.10045
2013-08-12	10:00:00	0.00	25.060584	100	91.7117908	0.13	0.2641
2013-08-12	11:00:00	0.00	30.733565	100	91.7117908	0.84	0.429
2013-08-12	12:00:00	0.00	33.835807	100	91.72159745	2.261	0.5871
2013-08-12	13:00:00	0.00	36.113677	100	91.6921775	1.966	0.7258
2013-08-12	14:00:00	0.00	37.72988	100	91.6921775	2.349	0.8613
2013-08-12	15:00:00	0.00	39.064061	100	91.6529509	2.336	0.8802
2013-08-12	16:00:00	0.00	39.888433	100	91.594111	2.471	0.8774
2013-08-12	17:00:00	0.00	40.33316	97.399888	91.54507775	2.391	0.8137
2013-08-12	18:00:00	0.00	40.387395	97.330762	91.4764312	2.223	0.677
2013-08-12	19:00:00	0.00	39.779963	99.519752	91.4372046	2.689	0.4923
2013-08-12	20:00:00	0.00	38.836274	100	91.44701125	3.256	0.3032
2013-08-12	21:00:00	0.00	37.057366	100	91.44701125	2.353	0.10917
2013-08-12	22:00:00	0.00	33.510397	100	91.4764312	1.5	0.00282
2013-08-12	23:00:00	0.00	30.950505	100	91.64314425	2.441	0
2013-08-13	0:00:00	0.00	26.449	100	91.8098573	5.13	0
2013-08-13	1:00:00	0.00	25.841568	100	91.80005065	3.651	0
2013-08-13	2:00:00	0.00	25.114819	100	91.78043735	2.5	0
2013-08-13	3:00:00	0.00	23.400993	100	91.74121075	1.605	0
2013-08-13	4:00:00	0.00	22.457304	100	91.790244	2.324	0
2013-08-13	5:00:00	0.00	20.396374	100	91.8490839	1.483	0
2013-08-13	6:00:00	0.00	19.452685	100	91.8883105	1.508	0
2013-08-13	7:00:00	0.00	19.007958	100	91.87850385	1.697	0
2013-08-13	8:00:00	0.00	18.845253	100	91.8490839	1.374	0.00383
2013-08-13	9:00:00	0.00	19.734707	100	91.93734375	2.214	0.11028
2013-08-13	10:00:00	0.00	21.56785	100	91.95695705	2.79	0.298
2013-08-13	11:00:00	0.00	24.116895	100	92.0059903	2.538	0.4992
2013-08-13	12:00:00	0.00	26.568317	100	91.95695705	2.445	0.6645
2013-08-13	13:00:00	0.00	29.063127	100	91.986377	2.744	0.7948
2013-08-13	14:00:00	0.00	31.00474	100	91.986377	2.954	0.8802
2013-08-13	15:00:00	0.00	33.119905	100	91.93734375	2.887	0.9085
2013-08-13	16:00:00	0.00	35.061518	100	91.9079238	2.723	0.8758
2013-08-13	17:00:00	0.00	36.449934	100	91.8686972	2.819	0.7891
2013-08-13	18:00:00	0.00	37.111601	100	91.80005065	3.084	0.6629
2013-08-13	19:00:00	0.00	37.003131	100	91.7706307	2.891	0.4972
2013-08-13	20:00:00	0.00	36.504169	100	91.790244	2.882	0.3016
2013-08-13	21:00:00	0.00	35.397775	100	91.74121075	2.399	0.10988
2013-08-13	22:00:00	0.00	32.946353	100	91.8098573	1.861	0.00212
2013-08-13	23:00:00	0.00	30.288838	100	91.8686972	2.046	0
2013-08-14	0:00:00	0.00	27.338454	100	91.9471504	1.828	0
2013-08-14	1:00:00	0.00	25.396841	100	91.986377	1.454	0
2013-08-14	2:00:00	0.00	23.84572	100	92.05502355	1.63	0
2013-08-14	3:00:00	0.00	21.89326	100	92.0452169	1.899	0
2013-08-14	4:00:00	0.00	20.233669	100	92.0452169	1.613	0
2013-08-14	5:00:00	0.00	19.062193	100	92.0452169	1.345	0
2013-08-14	6:00:00	0.00	18.292056	100	92.03541025	1.395	0
2013-08-14	7:00:00	0.00	17.456837	100	92.01579695	1.664	0
2013-08-14	8:00:00	0.00	17.01211	100	92.0059903	1.555	0.00585
2013-08-14	9:00:00	0.00	18.064269	100	92.07463685	1.366	0.113
2013-08-14	10:00:00	0.00	20.233669	100	92.07463685	1.903	0.3016
2013-08-14	11:00:00	0.00	23.064736	100	92.0844435	1.874	0.5
2013-08-14	12:00:00	0.00	26.286295	100	92.1236701	1.962	0.6677
2013-08-14	13:00:00	0.00	29.063127	100	92.07463685	2.21	0.7968
2013-08-14	14:00:00	0.00	31.948429	100	92.07463685	2.134	0.8827
2013-08-14	15:00:00	0.00	34.508321	100	92.0059903	1.987	0.9101
2013-08-14	16:00:00	0.00	36.449934	100	92.0059903	1.899	0.8758
2013-08-14	17:00:00	0.00	37.556328	100	91.9667637	2.097	0.7935
2013-08-14	18:00:00	0.00	38.228842	100	91.91773045	2.231	0.5871
2013-08-14	19:00:00	0.00	38.337312	100	91.8883105	2.824	0.4831
2013-08-14	20:00:00	0.00	38.001055	100	91.8686972	2.395	0.3016
2013-08-14	21:00:00	0.00	36.948896	100	91.8294706	1.987	0.10993
2013-08-14	22:00:00	0.00	31.00474	100	91.8294706	0.063	0
2013-08-14	23:00:00	0.00	25.288371	100	91.87850385	0.151	0
2013-08-15	0:00:00	0.00	22.847796	100	91.93734375	0.273	0
2013-08-15	1:00:00	0.00	21.177358	100	91.95695705	0.269	0
2013-08-15	2:00:00	0.00	22.782714	100	91.9667637	0.866	0
